protein,diff,p,q
RAB6A,-0.005818993506493564,0.848433383152062,0.899191725508875
RAB6B,-0.12493095238095231,0.2902752795613569,0.43267447330843767
RABEP1,0.3022422077922078,0.03129829894901738,0.08779743553548733
RABEPK,-0.09568198051948054,0.4172574595163224,0.5543834337119138
RABGAP1L,0.34379816017316056,0.07655671242954576,0.16787342117896645
RAC3,-0.30422142857142864,0.010959456807464239,0.04065290894443905
RAD23B,0.7837602813852815,1.6391723159011266e-10,3.0911617286316087e-09
RAD51,-0.16434345238095233,0.05876576192664041,0.13976592523317324
RALB,0.08217007575757573,0.60732592687876,0.7163897030938723
RALY,-0.03653701298701292,0.69286017704125,0.7828489746778406
RANBP1,0.5651113636363636,0.0026762125083491955,0.013169308353374912
RANBP2,-0.14915633116883123,0.1170745439084686,0.22618205403488642
RANGAP1,0.155617261904762,0.43203969644351725,0.5670642266297266
RAP1A,-0.40662072510822506,0.005694936394293753,0.02423042078678405
RAPGEF2,0.20173165584415576,0.03265731947791567,0.09073892094481702
RARRES1,-0.1410131493506494,0.06591857655879427,0.15064894392600128
RARRES2,0.01342467532467534,0.6132778265119712,0.7207925560492529
RASA1,-0.15968073593073592,0.19962609596491399,0.33286199572472536
RASGRF1,-0.041940422077922146,0.7500833253020773,0.8276683880173544
RASSF2,0.030618939393939115,0.7565340556476334,0.8335277213185197
RBFOX3,-0.1449358766233766,0.31414747289810174,0.457300340379123
RBKS,0.10266022727272772,0.4370337230234913,0.5718216528190085
RBM17,0.4783323593073593,4.064433459279523e-06,3.483970381663943e-05
RBM19,0.02250854978354999,0.49949445626318534,0.6250118287594598
RBM25,-0.08292321428571428,0.4420608276938772,0.5765925030563156
RBP1,-0.1820660714285713,0.07515485848406672,0.1660450879432555
RBP2,-0.0452535173160169,0.9356851983007191,0.9593152699519474
RBP5,-0.018052435064935146,0.8021415247722942,0.869680889061356
RBP7,0.06417505411255386,0.46768721201268604,0.5982712125658999
RBPMS,-0.1461228354978355,0.4624970214120131,0.5934498654904804
RBPMS2,1.6418530844155845,2.6543361204400457e-12,9.698280600057818e-11
RCC1,-0.1618218073593074,0.19814338282391764,0.33076705196705386
RCOR1,-0.1513608225108225,0.3932939322736131,0.5327146265226002
RECK,-0.08896634199134185,0.026915778928127545,0.0784432898779647
REEP4,0.09310286796536799,0.09679372214868749,0.19634146415032167
