feature,layer,diff_high_minus_low,p,q
ARHGEF12,proteomics,0.4195025432900435,2.376091416496002e-06,2.1174741495176265e-05
EPGN,proteomics,-0.2485060606060606,2.376091416496002e-06,2.1174741495176265e-05
BCR,proteomics,0.4230139069264066,2.692258828581029e-06,2.3774841558738213e-05
CTF1,proteomics,0.7854319264069266,2.692258828581029e-06,2.3774841558738213e-05
LRCH4,proteomics,0.6440676406926404,2.692258828581029e-06,2.3774841558738213e-05
PRDX3,proteomics,0.6494343073593075,2.925060985325063e-06,2.5752871265376984e-05
PEBP1,proteomics,0.5458757575757576,3.0482930639238144e-06,2.6677127622303325e-05
PPP1CC,proteomics,0.5445274350649353,3.047998439695378e-06,2.6677127622303325e-05
DECR1,proteomics,0.4389646103896103,3.1771101835147976e-06,2.7638967459564743e-05
KYAT1,proteomics,0.6211575216450218,3.1771101835147976e-06,2.7638967459564743e-05
TYMP,proteomics,0.7080015151515155,3.4499189403274395e-06,2.992318416194987e-05
GMPR,proteomics,0.6810952922077922,3.7451118747912025e-06,3.238746156809078e-05
NSFL1C,proteomics,0.7787304112554092,3.901642652563184e-06,3.3542651392477025e-05
TMSB10,proteomics,0.6272154761904762,3.901642652563184e-06,3.3542651392477025e-05
RBM17,proteomics,0.4783323593073593,4.064433459279523e-06,3.483970381663943e-05
DENR,proteomics,0.7402277597402595,4.592790472012819e-06,3.9139144459747725e-05
SERPINB6,proteomics,0.3157456709956709,4.592790472012819e-06,3.9139144459747725e-05
SHMT1,proteomics,0.8288379329004328,4.783089715625164e-06,4.064235825224521e-05
AP3B1,proteomics,0.4750826839826839,4.980928084762731e-06,4.2200732729743365e-05
VTI1A,proteomics,0.2891877164502164,5.622567043182894e-06,4.749931637925895e-05
VSIR,proteomics,0.3766967532467532,5.853502717245442e-06,4.916605874284031e-05
CXCL1,proteomics,0.6413579004329006,5.853502717245442e-06,4.916605874284031e-05
TXLNA,proteomics,0.3796556277056276,6.34289900024845e-06,5.312405093904361e-05
SYTL4,proteomics,0.5785631493506493,6.602046721584584e-06,5.5136521620547823e-05
BTN2A1,proteomics,-0.2306609307359307,7.441667738689747e-06,6.197149515723685e-05
PDIA4,proteomics,0.4279843614718614,7.743558998755162e-06,6.430233793568563e-05
AK2,proteomics,0.6191747835497836,8.721094631240552e-06,7.221461645075392e-05
VSTM2B,proteomics,-0.3010795454545452,9.815909219405736e-06,8.105057245288973e-05
EGFR,proteomics,-0.1849844696969697,1.0617439607383456e-05,8.742190414755449e-05
PDCD5,proteomics,0.571965097402598,1.1041277291267262e-05,9.065633011902866e-05
DPY30,proteomics,0.4197308441558442,1.1481239132534569e-05,9.400465541848332e-05
KAZN,proteomics,0.4396880411255411,1.241187673291807e-05,0.000101340546621
CSNK2A1,proteomics,0.5034395021645022,1.3414234811779255e-05,0.0001092195218797
RAB2B,proteomics,0.4086477813852812,1.4214999186455852e-05,0.0001154178961722
USP25,proteomics,0.4644507575757579,1.6905582033699104e-05,0.0001368837016191
DNAJB14,proteomics,0.3999900432900434,1.825063302626722e-05,0.0001473662992701
ITGB1BP1,proteomics,0.7254354978354979,2.1252661953103967e-05,0.0001711336939088
NGF,proteomics,-0.1644015692640694,2.2073549022546183e-05,0.0001772554499805
CC2D1A,proteomics,0.510129058441558,2.2924559373604693e-05,0.0001830832979482
MAVS,proteomics,0.3563040043290044,2.2924559373604693e-05,0.0001830832979482
TP53I3,proteomics,0.4390411796536799,2.472115050504557e-05,0.0001968935229598
DNM3,proteomics,0.3706544372294371,2.7669117703557132e-05,0.0002197739974116
IL1B,proteomics,0.6604396103896095,2.872395479222032e-05,0.0002269192428585
PACS2,proteomics,0.4811985389610387,2.872395479222032e-05,0.0002269192428585
CASP8,proteomics,0.4205851731601732,2.9816948042279945e-05,0.0002349189733897
TAB2,proteomics,0.5046799783549784,3.094939595124614e-05,0.0002431857106599
DFFA,proteomics,0.4912599025974027,3.212263809371371e-05,0.0002517278046861
DNAJB1,proteomics,1.0869419372294369,3.3338056307458416e-05,0.0002605538464885
PPM1F,proteomics,0.3177000541125541,3.459707590984429e-05,0.0002682420500914
TDRKH,proteomics,0.4255086038961039,3.459707590984429e-05,0.0002682420500914
WASHC3,proteomics,0.2209165584415583,3.459707590984429e-05,0.0002682420500914
NAP1L4,proteomics,0.5681884199134208,3.725184546371956e-05,0.0002880612282816
DAG1,proteomics,0.2020544913419912,4.009926708131179e-05,0.0003084477833649
SIAE,proteomics,0.2516612554112555,4.009926708131179e-05,0.0003084477833649
TIMP3,proteomics,0.6212129870129869,4.159928427703708e-05,0.0003174796552004
RRAS,proteomics,0.7603770021645022,4.159928427703708e-05,0.0003174796552004
RAB37,proteomics,0.5170485930735929,4.159928427703708e-05,0.0003174796552004
BNIP2,proteomics,0.3744608766233765,4.315243993923272e-05,0.0003259291523058
APLP1,proteomics,-0.5962996753246753,4.315243993923272e-05,0.0003259291523058
EIF5,proteomics,0.4475733225108225,4.315243993923272e-05,0.0003259291523058
BRD1,proteomics,-0.3567271103896103,4.315243993923272e-05,0.0003259291523058
SNCA,proteomics,1.0999612012987026,4.476050048555861e-05,0.0003363366141884
PNMA1,proteomics,0.3869099025974026,4.476050048555861e-05,0.0003363366141884
CRYGD,proteomics,0.8783748376623377,4.642528671500409e-05,0.0003470616702505
TOMM20,proteomics,0.3010860389610391,4.642528671500409e-05,0.0003470616702505
VPS4B,proteomics,0.5163267857142859,4.814867532721917e-05,0.0003590269846465
MDH1,proteomics,0.2824522727272727,4.9928912330326805e-05,0.0003704390639598
PGD,proteomics,0.3908313852813853,4.99326004790256e-05,0.0003704390639598
IDS,proteomics,-0.1320251082251083,5.368615980202e-05,0.0003972775825349
TARBP2,proteomics,0.4124689935064934,5.771445099636429e-05,0.0004249353659001
DCTN6,proteomics,0.5068269480519478,5.77102557905584e-05,0.0004249353659001
CNP,proteomics,0.6898913961038963,5.983219599610003e-05,0.0004394208766246
CSNK1D,proteomics,0.6368858766233767,6.906176799576428e-05,0.0005059337038887
BID,proteomics,0.9539169372294364,7.416685877035717e-05,0.0005406227635554
TPPP2,proteomics,-0.4423304112554113,7.416685877035717e-05,0.0005406227635554
S100A4,proteomics,0.5364414502164498,7.962742577553632e-05,0.0005789825013479
RILP,proteomics,0.5511130411255403,8.249816852306129e-05,0.0005983676094116
IZUMO1,proteomics,-0.3356283008658007,8.39641087273823e-05,0.0006074927965597
VAMP8,proteomics,0.6074804653679654,8.546653605963151e-05,0.00061380512261
TMCO5A,proteomics,0.4343609307359309,8.546653605963151e-05,0.00061380512261
GP5,proteomics,0.4089006493506497,8.546653605963151e-05,0.00061380512261
SOD1,proteomics,0.4628549242424244,9.498882620537832e-05,0.0006805204387213
ICAM3,proteomics,-0.237491829004329,0.0001018844043226,0.0007281371976407
MRC1,proteomics,-0.315428896103896,0.0001055068346168,0.000750356393151
STAMBP,proteomics,0.3963939393939396,0.0001055068346168,0.000750356393151
DNAJC9,proteomics,0.7878944264069265,0.0001171171394662,0.0008288944277478
QDPR,proteomics,0.3442145562770563,0.0001171171394662,0.0008288944277478
ARL13B,proteomics,0.5756109307359307,0.0001191576721433,0.0008412992166062
BIN2,proteomics,0.4396663419913419,0.0001255157120326,0.0008819289093064
PTEN,proteomics,0.5472088744588746,0.0001255157120326,0.0008819289093064
IMPA1,proteomics,0.298565800865801,0.0001344796685688,0.0009426476528221
HDGF,proteomics,1.049870292207792,0.0001391846199615,0.0009709705110918
PDP1,proteomics,0.6923496212121205,0.0001391846199615,0.0009709705110918
SLAMF7,proteomics,-0.4683402056277056,0.0001440349037276,0.0010024143418953
COMT,proteomics,0.4261458874458874,0.0001542469424963,0.0010709354226056
SELP,proteomics,0.3090748917748918,0.0001595997382509,0.0011054740163685
EDIL3,proteomics,-0.4910885281385279,0.0001651269833056,0.0011383636136849
CD7,proteomics,-0.3940593073593074,0.0001651269833056,0.0011383636136849
SNX15,proteomics,0.4480705086580081,0.0001708339512476,0.0011749356223454
TIMM8A,proteomics,0.3084594155844156,0.0001797318613242,0.0012332305883818
TBL1X,proteomics,0.4598964826839826,0.0001828088792654,0.0012484821357312
LAP3,proteomics,0.6547831709956711,0.0001828088792654,0.0012484821357312
DNAJB2,proteomics,0.5531021645021648,0.0001890881262742,0.0012883556948706
ARL2BP,proteomics,0.3685940476190475,0.0002091509655689,0.0014185298332669
ANKMY2,proteomics,0.3903857142857142,0.0002091639952576,0.0014185298332669
VEGFC,proteomics,0.2960977272727272,0.0002162893266524,0.0014634576430671
CETN2,proteomics,0.7184878246753241,0.0002236420987931,0.0015062346884158
BMPER,proteomics,-0.1975374999999999,0.0002236282875767,0.0015062346884158
TJAP1,proteomics,0.211101893939394,0.0002390569947523,0.0016063530934739
HEXIM1,proteomics,0.3704797619047618,0.0002430487279071,0.001629429889157
RP2,proteomics,0.2517936147186147,0.0002471180225587,0.0016417500241122
DCTN1,proteomics,0.4633842532467531,0.0002471330860791,0.0016417500241122
NFKB2,proteomics,-0.3699241341991341,0.0002471330860791,0.0016417500241122
PON3,proteomics,-0.2770482142857143,0.0002471330860791,0.0016417500241122
ITGAX,proteomics,-0.5644795454545456,0.0002554645616325,0.0016894183566788
PLA2G1B,proteomics,-0.3753860930735931,0.0002554645616325,0.0016894183566788
SH3BP1,proteomics,0.3729110930735931,0.0002640588771388,0.0017383876078309
HYOU1,proteomics,-0.1668804653679653,0.0002640588771388,0.0017383876078309
ENSA,proteomics,0.5036211580086583,0.0002729236850117,0.0017927099579534
CEP20,proteomics,0.5485852272727271,0.0002820668388677,0.001848612937243
F11R,proteomics,0.207698106060606,0.0002914963981248,0.0019061386391921
CASP2,proteomics,0.203181060606062,0.0003012206326849,0.0019653301547724
FCRL2,proteomics,-0.4914476731601732,0.0003112480277014,0.002026231592364
CPXM1,proteomics,0.3587141774891776,0.0003322473451831,0.0021533458757655
LY9,proteomics,-0.2419021103896104,0.0003322473451831,0.0021533458757655
PIBF1,proteomics,0.4348720238095238,0.000343237358329,0.0022147523143393
PODXL2,proteomics,-0.2496970779220778,0.000343237358329,0.0022147523143393
BEX3,proteomics,-0.5117683441558443,0.0003488387265859,0.0022410013138699
IFNGR1,proteomics,-0.1738558982683982,0.0003488387265859,0.0022410013138699
DDX39A,proteomics,-0.1970105519480519,0.0003662239088693,0.0023475273807568
CLIC5,proteomics,-0.3061862012987012,0.0003782822990853,0.00240373730484
ALCAM,proteomics,-0.158984145021645,0.0003782605338023,0.00240373730484
BECN1,proteomics,0.6211290043290043,0.0003782822990853,0.00240373730484
ATXN3,proteomics,0.5976218073593071,0.0003782822990853,0.00240373730484
ACADSB,proteomics,0.2956219696969695,0.0003844165732292,0.0024374178818853
BTNL10,proteomics,-0.2813025974025975,0.0003906885240139,0.0024718237136209
REG3A,proteomics,-0.5896197510822514,0.0004034741405508,0.0025472028354861
LPL,proteomics,-0.5910670995670997,0.0004166498001207,0.0026247141503297
MZT1,proteomics,0.2946344696969697,0.0004302264219458,0.0027044125405327
ARFIP1,proteomics,0.2836776515151515,0.0004586276028922,0.0028705963238844
NIT1,proteomics,0.5047880952380956,0.0004586276028922,0.0028705963238844
IL12RB1,proteomics,-0.322373593073593,0.0004734753917623,0.0029508924736061
IL6ST,proteomics,-0.1274594155844155,0.0004734753917623,0.0029508924736061
ST13,proteomics,0.4625811147186143,0.0004887706143842,0.0030397372464791
ADGRG2,proteomics,-0.1863012445887446,0.0005045256172838,0.0031310581301925
PRKAR2A,proteomics,0.429591937229437,0.0005207530507874,0.003211310479856
B3GAT3,proteomics,-0.1919240259740259,0.0005207244202749,0.003211310479856
SSNA1,proteomics,0.3586915584415586,0.0005207530507874,0.003211310479856
DKK1,proteomics,0.4218128246753246,0.000537465875364,0.0033004469615316
TNFRSF17,proteomics,-0.4167383116883115,0.000537465875364,0.0033004469615316
TALDO1,proteomics,0.2523753246753246,0.0005546773680663,0.0033777540559542
PDXDC1,proteomics,-0.5158188311688312,0.0005546773680663,0.0033777540559542
SHBG,proteomics,-0.472501785714286,0.0005546773680663,0.0033777540559542
HIP1,proteomics,-0.2813790584415584,0.0005546773680663,0.0033777540559542
F2R,proteomics,0.280966341991342,0.0005724011290724,0.003478437630517
GIGYF2,proteomics,0.4156929653679653,0.0006094415122846,0.0036579004936511
KIF20B,proteomics,-0.5981505952380954,0.0006094415122846,0.0036579004936511
ARHGEF5,proteomics,-0.5066894480519482,0.0006094415122846,0.0036579004936511
CD48,proteomics,-0.2227523268398268,0.0006094415122846,0.0036579004936511
PDIA2,proteomics,-0.3461574134199134,0.0006094415122846,0.0036579004936511
KIF22,proteomics,0.6449736471861472,0.0006094415122846,0.0036579004936511
KIRREL2,proteomics,-0.2957731601731601,0.0006287870107544,0.0037585775714421
PLEKHO1,proteomics,0.1676067640692639,0.0006287870107544,0.0037585775714421
TACSTD2,proteomics,-0.2447922619047619,0.0006386385017363,0.0038019151539211
RGMB,proteomics,-0.235609523809524,0.0006386385017363,0.0038019151539211
CD82,proteomics,-0.1894569264069264,0.0006487025438461,0.0038461613299438
GATD3,proteomics,0.3552080086580087,0.0006487025438461,0.0038461613299438
RAB10,proteomics,0.2155335497835497,0.0006588438593662,0.0038983817832543
GRHPR,proteomics,0.4570720238095239,0.00066920342902,0.0039516800465163
FUCA1,proteomics,-0.5676244047619048,0.0006903053482389,0.0040598843720371
LRFN2,proteomics,-0.3048757034632036,0.0006903053482389,0.0040598843720371
SCN2B,proteomics,-0.2663637445887447,0.0007120243552242,0.0041708360527462
UBE2L6,proteomics,0.2947956709956711,0.0007120243552242,0.0041708360527462
RELB,proteomics,-0.3954983225108226,0.0007457570927254,0.0043596959640728
FGF2,proteomics,0.1875385822510822,0.0007810501716533,0.0045478279915193
IGLC2,proteomics,-0.1785880411255411,0.0007810097571071,0.0045478279915193
EDF1,proteomics,0.5237167207792206,0.0008054057618688,0.0046617842414703
DNPH1,proteomics,0.4941816558441572,0.0008054057618688,0.0046617842414703
EEF1D,proteomics,0.4189120129870129,0.0008054057618688,0.0046617842414703
SPRR3,proteomics,-0.3362110930735929,0.0008304645460793,0.0047878656177313
PFKFB2,proteomics,0.5467148809523811,0.0008304645460793,0.0047878656177313
TSLP,proteomics,-0.4015209956709956,0.0008562449667692,0.0049267796020994
CEACAM18,proteomics,-0.3987444805194803,0.0008827658918978,0.005059460200034
DCC,proteomics,-0.2272951298701297,0.0008827658918978,0.005059460200034
SEZ6L,proteomics,-0.2160734848484848,0.000909954661255,0.0051954419511912
PCNA,proteomics,-0.2021598484848487,0.0009100466229934,0.0051954419511912
TNFRSF8,proteomics,-0.4581198593073593,0.0009381069033538,0.0053038423181884
CDH23,proteomics,-0.1879709956709955,0.0009381069033538,0.0053038423181884
IRAK1,proteomics,0.2818483766233766,0.0009381069033538,0.0053038423181884
COL2A1,proteomics,0.3914003246753244,0.0009381069033538,0.0053038423181884
TOP2B,proteomics,0.4731481060606058,0.0009381069033538,0.0053038423181884
SEL1L,proteomics,-0.2179443722943722,0.0009669669263518,0.0054250370935249
BAX,proteomics,0.6030590909090908,0.0009669669263518,0.0054250370935249
FOLR2,proteomics,-0.2487033008658007,0.0009669669263518,0.0054250370935249
BSG,proteomics,-0.1105814393939393,0.0009669185354025,0.0054250370935249
OSMR,proteomics,-0.1374964826839826,0.0009966473438463,0.0055595423398146
DDR1,proteomics,-0.1938078463203463,0.0009965977071788,0.0055595423398146
TMPRSS11D,proteomics,-0.2801840367965369,0.0009966473438463,0.0055595423398146
SERPINA3,proteomics,-0.1607814935064935,0.0010271692746994,0.0056971836621375
LRTM2,proteomics,-0.1979956168831168,0.0010271692746994,0.0056971836621375
TGFBR1,proteomics,-0.2294379329004328,0.0010271692746994,0.0056971836621375
ITGA6,proteomics,0.3344504329004323,0.0010427009790856,0.0057723768217182
PPME1,proteomics,0.6154912337662344,0.0010585543133985,0.0058380269020072
SCPEP1,proteomics,0.4107963744588742,0.0010585543133985,0.0058380269020072
HSD11B1,proteomics,-0.3194186147186146,0.0010908245387837,0.006004670672062
CD27,proteomics,-0.2990564935064935,0.0011240025228807,0.0061640888825146
ADGRB3,proteomics,-0.3101460497835498,0.0011240025228807,0.0061640888825146
TXN,proteomics,0.2973801948051945,0.0011581113398375,0.0063392498995229
AP3S2,proteomics,0.1394706168831168,0.0011931168565822,0.0064946914015434
LEPR,proteomics,-0.2097873917748917,0.0011931745749671,0.0064946914015434
MET,proteomics,-0.1691130952380952,0.0011931745749671,0.0064946914015434
C7orf50,proteomics,-0.0988712121212121,0.0012291571623707,0.0066414035932852
DSG2,proteomics,-0.2287757575757576,0.0012292163338923,0.0066414035932852
PTGES2,proteomics,0.3268086038961039,0.0012292163338923,0.0066414035932852
SLITRK6,proteomics,-0.2461027597402597,0.0012292163338923,0.0066414035932852
PPIF,proteomics,0.3787839285714284,0.0012662612517962,0.0068289329132851
DLL1,proteomics,-0.201578354978355,0.0013043345027746,0.0070084002786954
SRP14,proteomics,0.3314939393939394,0.0013043345027746,0.0070084002786954
GSN,proteomics,-0.1683257575757575,0.0013434618092911,0.0072053924193727
SOWAHA,proteomics,-0.3375600108225113,0.001383669451735,0.0073804120573386
CEP290,proteomics,-0.387440367965368,0.0013836041441676,0.0073804120573386
CTRL,proteomics,-0.4735916666666667,0.001383669451735,0.0073804120573386
TRDMT1,proteomics,0.418723051948052,0.0014249842780796,0.0075731437178671
HDGFL2,proteomics,0.2579762445887446,0.0014249173527923,0.0075731437178671
SRPK2,proteomics,0.2032976731601731,0.0014674337136421,0.0077845893738219
HMMR,proteomics,-0.278229329004329,0.0015110457709422,0.0080014253414208
KIR3DL2,proteomics,-0.3588882034632034,0.0016018727966972,0.0084062373155223
NME3,proteomics,-0.2160347943722944,0.0016018727966972,0.0084062373155223
SFRP1,proteomics,-0.3702569264069264,0.0016017990482498,0.0084062373155223
BLOC1S3,proteomics,0.1522653679653679,0.0016017990482498,0.0084062373155223
PCDH1,proteomics,-0.14129329004329,0.0016018727966972,0.0084062373155223
APEX1,proteomics,0.409287283549784,0.0016252023499457,0.0085133807686225
ASPSCR1,proteomics,0.4025766774891776,0.0017475681888431,0.0091379996708202
LILRA4,proteomics,-0.3414363095238092,0.0017729231270163,0.0092540255361943
PLA2G10,proteomics,-0.4536722943722944,0.0017987783898533,0.0093722446230683
MMP1,proteomics,0.6938480519480519,0.0018513645906351,0.00959492677026
VWC2L,proteomics,-0.2420187229437228,0.0018513645906351,0.00959492677026
SOX9,proteomics,-0.2202130411255411,0.0018513645906351,0.00959492677026
FASLG,proteomics,-0.3356323051948049,0.0019053598679297,0.0098398708373829
LTBP3,proteomics,-0.4127661796536795,0.0019053598679297,0.0098398708373829
SHPK,proteomics,-0.2392617424242424,0.0019607979787424,0.010108311273129
IL21R,proteomics,-0.2591655844155844,0.0020177133711415,0.0103651602528063
EIF2S2,proteomics,0.2517214826839826,0.0020177133711415,0.0103651602528063
SLIRP,proteomics,-0.2214249999999999,0.002076141195144,0.0106279522126199
VCAN,proteomics,-0.2334456709956709,0.002076141195144,0.0106279522126199
PIK3IP1,proteomics,-0.1752931818181818,0.0021360238283799,0.010915380507613
MTPN,proteomics,0.1801785714285714,0.0021975826268619,0.0111913130851274
